Date,Service description,Service ID,List cost ($),Negotiated savings ($),Savings programs ($),Other savings ($),Unrounded subtotal ($),Subtotal ($)
2026-02-11,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-02-11,Cloud Storage,95FF-2EF5-5EA1,0.37,0.00,0.00,0.00,0.370443,0.37
2026-02-11,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.253344,0.25
2026-02-11,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.158147,0.16
2026-02-11,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.002659,0.00
2026-02-11,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-10,Gemini API,AEFD-7695-64FA,35.10,0.00,0.00,0.00,35.102760,35.10
2026-02-10,Artifact Registry,149C-F9EC-3994,5.63,0.00,0.00,0.00,5.630554,5.63
2026-02-10,Cloud Run,152E-C115-5142,4.41,0.00,0.00,0.00,4.409786,4.41
2026-02-10,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-02-10,Cloud Storage,95FF-2EF5-5EA1,0.59,0.00,0.00,0.00,0.588824,0.59
2026-02-10,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.246555,0.25
2026-02-10,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.158672,0.16
2026-02-10,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.011764,0.01
2026-02-10,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-09,Gemini API,AEFD-7695-64FA,82.57,0.00,0.00,0.00,82.566290,82.57
2026-02-09,Artifact Registry,149C-F9EC-3994,5.48,0.00,0.00,0.00,5.484541,5.48
2026-02-09,Cloud Run,152E-C115-5142,4.43,0.00,0.00,0.00,4.426383,4.43
2026-02-09,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351989,2.35
2026-02-09,App Engine,F17B-412E-CB64,1.03,0.00,0.00,0.00,1.026980,1.03
2026-02-09,Cloud Storage,95FF-2EF5-5EA1,0.55,0.00,0.00,0.00,0.545261,0.55
2026-02-09,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.156371,0.16
2026-02-09,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.010570,0.01
2026-02-09,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-08,Gemini API,AEFD-7695-64FA,53.39,0.00,0.00,0.00,53.386403,53.39
2026-02-08,Artifact Registry,149C-F9EC-3994,5.37,0.00,0.00,0.00,5.367449,5.37
2026-02-08,Cloud Run,152E-C115-5142,4.42,0.00,0.00,0.00,4.424561,4.42
2026-02-08,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351979,2.35
2026-02-08,Cloud Storage,95FF-2EF5-5EA1,0.53,0.00,0.00,0.00,0.527453,0.53
2026-02-08,App Engine,F17B-412E-CB64,0.30,0.00,0.00,0.00,0.296788,0.30
2026-02-08,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.156378,0.16
2026-02-08,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.009912,0.01
2026-02-08,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-08,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-02-07,Gemini API,AEFD-7695-64FA,33.64,0.00,0.00,0.00,33.635292,33.64
2026-02-07,Artifact Registry,149C-F9EC-3994,5.27,0.00,0.00,0.00,5.266926,5.27
2026-02-07,Cloud Run,152E-C115-5142,4.37,0.00,0.00,0.00,4.365793,4.37
2026-02-07,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351981,2.35
2026-02-07,Cloud Storage,95FF-2EF5-5EA1,0.37,0.00,0.00,0.00,0.371602,0.37
2026-02-07,App Engine,F17B-412E-CB64,0.27,0.00,0.00,0.00,0.272643,0.27
2026-02-07,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.156383,0.16
2026-02-07,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.003768,0.00
2026-02-07,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-06,Gemini API,AEFD-7695-64FA,23.39,0.00,0.00,0.00,23.387640,23.39
2026-02-06,Artifact Registry,149C-F9EC-3994,5.23,0.00,0.00,0.00,5.229527,5.23
2026-02-06,Cloud Run,152E-C115-5142,4.35,0.00,0.00,0.00,4.353637,4.35
2026-02-06,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-02-06,Cloud Storage,95FF-2EF5-5EA1,0.36,0.00,0.00,0.00,0.357723,0.36
2026-02-06,App Engine,F17B-412E-CB64,0.23,0.00,0.00,0.00,0.227295,0.23
2026-02-06,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.156373,0.16
2026-02-06,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.003124,0.00
2026-02-06,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-06,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000003,-0.00
2026-02-05,Gemini API,AEFD-7695-64FA,34.26,0.00,0.00,0.00,34.255790,34.26
2026-02-05,Artifact Registry,149C-F9EC-3994,5.19,0.00,0.00,0.00,5.188250,5.19
2026-02-05,Cloud Run,152E-C115-5142,4.49,0.00,0.00,0.00,4.491210,4.49
2026-02-05,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-02-05,Cloud Storage,95FF-2EF5-5EA1,0.36,0.00,0.00,0.00,0.359936,0.36
2026-02-05,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.249409,0.25
2026-02-05,Secret Manager,EE82-7A5E-871C,0.16,0.00,0.00,0.00,0.156371,0.16
2026-02-05,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.002949,0.00
2026-02-05,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-05,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-02-04,Gemini API,AEFD-7695-64FA,18.97,0.00,0.00,0.00,18.967308,18.97
2026-02-04,Artifact Registry,149C-F9EC-3994,5.15,0.00,0.00,0.00,5.148958,5.15
2026-02-04,Cloud Run,152E-C115-5142,4.52,0.00,0.00,0.00,4.518862,4.52
2026-02-04,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-02-04,Cloud Storage,95FF-2EF5-5EA1,0.34,0.00,0.00,0.00,0.336561,0.34
2026-02-04,App Engine,F17B-412E-CB64,0.24,0.00,0.00,0.00,0.235238,0.24
2026-02-04,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.154352,0.15
2026-02-04,Cloud Build,8B5D-EF7D-EB12,0.00,0.00,0.00,0.00,0.001888,0.00
2026-02-04,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-04,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000004,-0.00
2026-02-03,Gemini API,AEFD-7695-64FA,21.96,0.00,0.00,0.00,21.958148,21.96
2026-02-03,Artifact Registry,149C-F9EC-3994,5.10,0.00,0.00,0.00,5.098138,5.10
2026-02-03,Cloud Run,152E-C115-5142,4.42,0.00,0.00,-1.26,3.163866,3.16
2026-02-03,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-02-03,Cloud Storage,95FF-2EF5-5EA1,0.44,0.00,0.00,0.00,0.442296,0.44
2026-02-03,App Engine,F17B-412E-CB64,0.33,0.00,0.00,0.00,0.333886,0.33
2026-02-03,Secret Manager,EE82-7A5E-871C,0.10,0.00,0.00,0.00,0.102814,0.10
2026-02-03,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.005795,0.01
2026-02-03,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-03,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000001,-0.00
2026-02-02,Gemini API,AEFD-7695-64FA,57.21,0.00,0.00,0.00,57.209420,57.21
2026-02-02,Artifact Registry,149C-F9EC-3994,5.01,0.00,0.00,0.00,5.007820,5.01
2026-02-02,Cloud Run,152E-C115-5142,4.64,0.00,0.00,-1.55,3.087427,3.09
2026-02-02,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-02-02,App Engine,F17B-412E-CB64,0.57,0.00,0.00,0.00,0.566083,0.57
2026-02-02,Cloud Storage,95FF-2EF5-5EA1,0.45,0.00,0.00,0.00,0.445864,0.45
2026-02-02,Cloud Build,8B5D-EF7D-EB12,0.01,0.00,0.00,0.00,0.006091,0.01
2026-02-02,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-02,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000004,-0.00
2026-02-01,Gemini API,AEFD-7695-64FA,41.31,0.00,0.00,0.00,41.310250,41.31
2026-02-01,Artifact Registry,149C-F9EC-3994,4.86,0.00,0.00,0.00,4.864347,4.86
2026-02-01,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-02-01,Cloud Run,152E-C115-5142,4.63,0.00,0.00,-2.41,2.219623,2.22
2026-02-01,Cloud Storage,95FF-2EF5-5EA1,0.45,0.00,0.00,0.00,0.451161,0.45
2026-02-01,App Engine,F17B-412E-CB64,0.34,0.00,0.00,0.00,0.335676,0.34
2026-02-01,Cloud Build,8B5D-EF7D-EB12,0.10,0.00,0.00,0.00,0.103364,0.10
2026-02-01,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-02-01,Compute Engine,6F81-5844-456A,-0.00,0.00,0.00,0.00,-0.000002,-0.00
2026-01-31,Gemini API,AEFD-7695-64FA,105.37,0.00,0.00,0.00,105.367514,105.37
2026-01-31,Cloud Run,152E-C115-5142,4.80,0.00,0.00,0.00,4.802458,4.80
2026-01-31,Artifact Registry,149C-F9EC-3994,4.29,0.00,0.00,0.00,4.291001,4.29
2026-01-31,Cloud Build,8B5D-EF7D-EB12,2.91,0.00,0.00,0.00,2.910263,2.91
2026-01-31,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351981,2.35
2026-01-31,App Engine,F17B-412E-CB64,0.67,0.00,0.00,0.00,0.670404,0.67
2026-01-31,Cloud Storage,95FF-2EF5-5EA1,0.61,0.00,0.00,0.00,0.613480,0.61
2026-01-31,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.146277,0.15
2026-01-31,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140296,0.14
2026-01-31,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-30,Gemini API,AEFD-7695-64FA,44.73,0.00,0.00,0.00,44.732260,44.73
2026-01-30,Artifact Registry,149C-F9EC-3994,4.16,0.00,0.00,0.00,4.164419,4.16
2026-01-30,Cloud Run,152E-C115-5142,4.02,0.00,0.00,0.00,4.017778,4.02
2026-01-30,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351986,2.35
2026-01-30,Cloud Build,8B5D-EF7D-EB12,1.62,0.00,0.00,0.00,1.622535,1.62
2026-01-30,Cloud Storage,95FF-2EF5-5EA1,0.44,0.00,0.00,0.00,0.436509,0.44
2026-01-30,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.254078,0.25
2026-01-30,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.144659,0.14
2026-01-30,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140301,0.14
2026-01-30,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-29,Gemini API,AEFD-7695-64FA,63.94,0.00,0.00,0.00,63.935765,63.94
2026-01-29,Cloud Run,152E-C115-5142,4.18,0.00,0.00,0.00,4.183700,4.18
2026-01-29,Artifact Registry,149C-F9EC-3994,4.06,0.00,0.00,0.00,4.064108,4.06
2026-01-29,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351988,2.35
2026-01-29,Cloud Build,8B5D-EF7D-EB12,1.62,0.00,0.00,0.00,1.617148,1.62
2026-01-29,Cloud Storage,95FF-2EF5-5EA1,0.42,0.00,0.00,0.00,0.421865,0.42
2026-01-29,App Engine,F17B-412E-CB64,0.34,0.00,0.00,0.00,0.336026,0.34
2026-01-29,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.144092,0.14
2026-01-29,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140312,0.14
2026-01-29,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-28,Gemini API,AEFD-7695-64FA,33.36,0.00,0.00,0.00,33.360909,33.36
2026-01-28,Artifact Registry,149C-F9EC-3994,4.00,0.00,0.00,0.00,3.999359,4.00
2026-01-28,Cloud Run,152E-C115-5142,3.94,0.00,0.00,0.00,3.939106,3.94
2026-01-28,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351989,2.35
2026-01-28,Cloud Build,8B5D-EF7D-EB12,0.77,0.00,0.00,0.00,0.765800,0.77
2026-01-28,Cloud Storage,95FF-2EF5-5EA1,0.33,0.00,0.00,0.00,0.325229,0.33
2026-01-28,App Engine,F17B-412E-CB64,0.27,0.00,0.00,0.00,0.265092,0.27
2026-01-28,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.141424,0.14
2026-01-28,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140304,0.14
2026-01-28,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-27,Gemini API,AEFD-7695-64FA,42.46,0.00,0.00,0.00,42.460582,42.46
2026-01-27,Cloud Run,152E-C115-5142,3.99,0.00,0.00,0.00,3.986430,3.99
2026-01-27,Artifact Registry,149C-F9EC-3994,3.89,0.00,0.00,0.00,3.891845,3.89
2026-01-27,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-01-27,Cloud Build,8B5D-EF7D-EB12,2.23,0.00,0.00,0.00,2.233776,2.23
2026-01-27,Cloud Storage,95FF-2EF5-5EA1,0.52,0.00,0.00,0.00,0.515191,0.52
2026-01-27,App Engine,F17B-412E-CB64,0.26,0.00,0.00,0.00,0.256507,0.26
2026-01-27,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.144508,0.14
2026-01-27,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140304,0.14
2026-01-27,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-26,Gemini API,AEFD-7695-64FA,148.48,0.00,0.00,0.00,148.482200,148.48
2026-01-26,Cloud Run,152E-C115-5142,4.34,0.00,0.00,0.00,4.340523,4.34
2026-01-26,Artifact Registry,149C-F9EC-3994,3.80,0.00,0.00,0.00,3.803089,3.80
2026-01-26,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-01-26,Cloud Build,8B5D-EF7D-EB12,1.24,0.00,0.00,0.00,1.239759,1.24
2026-01-26,App Engine,F17B-412E-CB64,0.49,0.00,0.00,0.00,0.487938,0.49
2026-01-26,Cloud Storage,95FF-2EF5-5EA1,0.38,0.00,0.00,0.00,0.379517,0.38
2026-01-26,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.144812,0.14
2026-01-26,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140299,0.14
2026-01-26,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-25,Gemini API,AEFD-7695-64FA,73.91,0.00,0.00,0.00,73.910878,73.91
2026-01-25,Artifact Registry,149C-F9EC-3994,3.76,0.00,0.00,0.00,3.755041,3.76
2026-01-25,Cloud Run,152E-C115-5142,3.56,0.00,0.00,0.00,3.559698,3.56
2026-01-25,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-01-25,Cloud Build,8B5D-EF7D-EB12,0.74,0.00,0.00,0.00,0.737671,0.74
2026-01-25,Cloud Storage,95FF-2EF5-5EA1,0.31,0.00,0.00,0.00,0.309320,0.31
2026-01-25,App Engine,F17B-412E-CB64,0.25,0.00,0.00,0.00,0.250175,0.25
2026-01-25,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.141395,0.14
2026-01-25,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140387,0.14
2026-01-25,Networking,E505-1604-58F8,0.15,0.00,0.00,-0.15,0.000000,0.00
2026-01-24,Gemini API,AEFD-7695-64FA,69.54,0.00,0.00,0.00,69.538796,69.54
2026-01-24,Artifact Registry,149C-F9EC-3994,3.70,0.00,0.00,0.00,3.699111,3.70
2026-01-24,Cloud Run,152E-C115-5142,3.66,0.00,0.00,0.00,3.655268,3.66
2026-01-24,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351983,2.35
2026-01-24,Cloud Build,8B5D-EF7D-EB12,1.34,0.00,0.00,0.00,1.338838,1.34
2026-01-24,Cloud Storage,95FF-2EF5-5EA1,0.39,0.00,0.00,0.00,0.391621,0.39
2026-01-24,App Engine,F17B-412E-CB64,0.30,0.00,0.00,0.00,0.299877,0.30
2026-01-24,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.142665,0.14
2026-01-24,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140297,0.14
2026-01-24,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-23,Gemini API,AEFD-7695-64FA,38.33,0.00,0.00,0.00,38.325480,38.33
2026-01-23,Artifact Registry,149C-F9EC-3994,3.66,0.00,0.00,0.00,3.660000,3.66
2026-01-23,Cloud Run,152E-C115-5142,3.53,0.00,0.00,0.00,3.534416,3.53
2026-01-23,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351987,2.35
2026-01-23,Cloud Build,8B5D-EF7D-EB12,0.61,0.00,0.00,0.00,0.611069,0.61
2026-01-23,Cloud Storage,95FF-2EF5-5EA1,0.29,0.00,0.00,0.00,0.287940,0.29
2026-01-23,App Engine,F17B-412E-CB64,0.22,0.00,0.00,0.00,0.222197,0.22
2026-01-23,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.141267,0.14
2026-01-23,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140302,0.14
2026-01-23,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-22,Gemini API,AEFD-7695-64FA,94.80,0.00,0.00,0.00,94.799288,94.80
2026-01-22,Cloud Run,152E-C115-5142,3.72,0.00,0.00,0.00,3.722408,3.72
2026-01-22,Artifact Registry,149C-F9EC-3994,3.61,0.00,0.00,0.00,3.611635,3.61
2026-01-22,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-01-22,Cloud Build,8B5D-EF7D-EB12,0.74,0.00,0.00,0.00,0.740456,0.74
2026-01-22,App Engine,F17B-412E-CB64,0.37,0.00,0.00,0.00,0.366821,0.37
2026-01-22,Cloud Storage,95FF-2EF5-5EA1,0.30,0.00,0.00,0.00,0.301097,0.30
2026-01-22,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.141742,0.14
2026-01-22,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140314,0.14
2026-01-22,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-21,Gemini API,AEFD-7695-64FA,67.41,0.00,0.00,0.00,67.411325,67.41
2026-01-21,Cloud Run,152E-C115-5142,3.63,0.00,0.00,0.00,3.630772,3.63
2026-01-21,Artifact Registry,149C-F9EC-3994,3.59,0.00,0.00,0.00,3.589763,3.59
2026-01-21,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351985,2.35
2026-01-21,Cloud Build,8B5D-EF7D-EB12,0.32,0.00,0.00,0.00,0.324002,0.32
2026-01-21,App Engine,F17B-412E-CB64,0.29,0.00,0.00,0.00,0.294626,0.29
2026-01-21,Cloud Storage,95FF-2EF5-5EA1,0.24,0.00,0.00,0.00,0.244281,0.24
2026-01-21,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.142363,0.14
2026-01-21,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140295,0.14
2026-01-21,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-20,Gemini API,AEFD-7695-64FA,39.13,0.00,0.00,-18.48,20.647093,20.65
2026-01-20,Cloud Run,152E-C115-5142,3.58,0.00,0.00,-2.56,1.015502,1.02
2026-01-20,Artifact Registry,149C-F9EC-3994,3.56,0.00,0.00,-2.57,0.993622,0.99
2026-01-20,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,-1.70,0.654320,0.65
2026-01-20,Cloud Build,8B5D-EF7D-EB12,0.77,0.00,0.00,-0.29,0.488066,0.49
2026-01-20,Cloud Storage,95FF-2EF5-5EA1,0.31,0.00,0.00,-0.03,0.271509,0.27
2026-01-20,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,-0.10,0.040050,0.04
2026-01-20,App Engine,F17B-412E-CB64,0.16,0.00,0.00,-0.13,0.037376,0.04
2026-01-20,Cloud Logging,5490-F7B7-8DF6,0.00,0.00,0.00,0.00,0.000002,0.00
2026-01-20,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,-0.000005,-0.00
2026-01-20,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,-0.29,-0.149868,-0.15
2026-01-19,Gemini API,AEFD-7695-64FA,20.50,0.00,0.00,-13.15,7.341779,7.34
2026-01-19,Artifact Registry,149C-F9EC-3994,3.53,0.00,0.00,-1.74,1.787532,1.79
2026-01-19,Cloud Run,152E-C115-5142,3.37,0.00,0.00,-1.69,1.678931,1.68
2026-01-19,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,-1.16,1.195862,1.20
2026-01-19,App Engine,F17B-412E-CB64,0.14,0.00,0.00,-0.02,0.119339,0.12
2026-01-19,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,-0.07,0.071107,0.07
2026-01-19,Cloud Build,8B5D-EF7D-EB12,0.61,0.00,0.00,-0.55,0.056190,0.06
2026-01-19,Cloud Storage,95FF-2EF5-5EA1,0.28,0.00,0.00,-0.27,0.012174,0.01
2026-01-19,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-19,Cloud Logging,5490-F7B7-8DF6,0.00,0.00,0.00,-0.00,-0.000002,-0.00
2026-01-19,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,-0.20,-0.057301,-0.06
2026-01-18,Gemini API,AEFD-7695-64FA,28.61,0.00,0.00,0.00,28.614139,28.61
2026-01-18,Artifact Registry,149C-F9EC-3994,3.46,0.00,0.00,0.00,3.457932,3.46
2026-01-18,Cloud Run,152E-C115-5142,3.44,0.00,0.00,0.00,3.437399,3.44
2026-01-18,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351982,2.35
2026-01-18,Cloud Build,8B5D-EF7D-EB12,1.67,0.00,0.00,0.00,1.669658,1.67
2026-01-18,Cloud Storage,95FF-2EF5-5EA1,0.42,0.00,0.00,0.00,0.422677,0.42
2026-01-18,App Engine,F17B-412E-CB64,0.20,0.00,0.00,0.00,0.198159,0.20
2026-01-18,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.142465,0.14
2026-01-18,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140306,0.14
2026-01-18,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-17,Gemini API,AEFD-7695-64FA,81.23,0.00,0.00,0.00,81.231323,81.23
2026-01-17,Cloud Run,152E-C115-5142,3.52,0.00,0.00,0.00,3.516087,3.52
2026-01-17,Artifact Registry,149C-F9EC-3994,3.38,0.00,0.00,0.00,3.375266,3.38
2026-01-17,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351991,2.35
2026-01-17,Cloud Build,8B5D-EF7D-EB12,1.51,0.00,0.00,0.00,1.508843,1.51
2026-01-17,Cloud Storage,95FF-2EF5-5EA1,0.38,0.00,0.00,0.00,0.379409,0.38
2026-01-17,App Engine,F17B-412E-CB64,0.22,0.00,0.00,0.00,0.217850,0.22
2026-01-17,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.143270,0.14
2026-01-17,Compute Engine,6F81-5844-456A,0.14,0.00,0.00,0.00,0.140305,0.14
2026-01-17,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-16,Gemini API,AEFD-7695-64FA,29.08,0.00,0.00,0.00,29.075680,29.08
2026-01-16,Cloud Run,152E-C115-5142,3.50,0.00,0.00,0.00,3.498037,3.50
2026-01-16,Artifact Registry,149C-F9EC-3994,3.30,0.00,0.00,0.00,3.297220,3.30
2026-01-16,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351989,2.35
2026-01-16,Cloud Build,8B5D-EF7D-EB12,1.56,0.00,0.00,0.00,1.557637,1.56
2026-01-16,Cloud Storage,95FF-2EF5-5EA1,0.39,0.00,0.00,0.00,0.387448,0.39
2026-01-16,Secret Manager,EE82-7A5E-871C,0.14,0.00,0.00,0.00,0.143263,0.14
2026-01-16,App Engine,F17B-412E-CB64,0.14,0.00,0.00,0.00,0.138906,0.14
2026-01-16,Compute Engine,6F81-5844-456A,0.07,0.00,0.00,0.00,0.070155,0.07
2026-01-16,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
2026-01-15,Gemini API,AEFD-7695-64FA,100.37,0.00,0.00,0.00,100.374232,100.37
2026-01-15,Cloud Run,152E-C115-5142,3.72,0.00,0.00,0.00,3.722177,3.72
2026-01-15,Artifact Registry,149C-F9EC-3994,3.18,0.00,0.00,0.00,3.180495,3.18
2026-01-15,Cloud Build,8B5D-EF7D-EB12,2.57,0.00,0.00,0.00,2.566460,2.57
2026-01-15,Cloud Memorystore for Redis,5AF5-2C11-D467,2.35,0.00,0.00,0.00,2.351984,2.35
2026-01-15,Cloud Storage,95FF-2EF5-5EA1,0.52,0.00,0.00,0.00,0.518496,0.52
2026-01-15,App Engine,F17B-412E-CB64,0.34,0.00,0.00,0.00,0.344810,0.34
2026-01-15,Secret Manager,EE82-7A5E-871C,0.15,0.00,0.00,0.00,0.145095,0.15
2026-01-15,Networking,E505-1604-58F8,0.14,0.00,0.00,-0.14,0.000000,0.00
